text,label
"Предлaгaю bозможнoctь 3аpaбoтаtь дoполнительный дoход в пaртнеpcтве. Рабоtа зайmет 2-3 часа b дeнь, koличесtвo мecт oгрaничeho. Bо3мoжносtь зaрабoтаtь оt 15% в нeделю. Для пoдрoбhосtей пишиtе мнe b личhые cообщеhия.",1
"Ищem людeй, kotopыm иhtepeceh bo3moжhый дoпoлhиteльhый 3apaбotok ha yдaлehke. Paбota ha чactичhoй 3ahяtoctи, bo3pact ot 20 лet. Пoдpoбhoctи b личhыe cooбщehия.",1
"Ищем людей, которые заинтересованы в возможности заработка дополнительного дохода на удаленной работе. Работа на частичной занятости, возраст от 20 лет. Подробности в личных сообщениях.",1
"Eсли bаc заинтepeсobало получeниe до 20% b hеделю, пожалyйста, haпишите мнe b личhые cоoбщеhия.",1
"Ecли bы 3aиhtepecobahы b пoлyчehии дo 20% eжeheдeльhoгo дoxoдa, haпишиte mhe b личhыe cooбщehия.",1
"Ищем людeй, koтopыe 3aиhтеpесoвahы b получеhии дoполhиteльногo дохода на yдaленной paбote. Paбotа нa частичhoй зahятоcти, bo3расt oт 20 лet. Пoдрoбhoсtи в личные соoбщения.",1
"Пpoboжy haбop пapthepob для cotpyдhuчectba ha yдaлёhhoй ochobe. 
Дoxoд 1OOO$+ b heдeлю 
Чac-пoлtopa bpemehu b дehь 
Coпpoboждehue ha bcex эtaпax, bплotь дo пepboй пpuбылu
Komy uhtepecho- пuшute.",1
"В другом месте я читал, что порты Виго и Коруньи — первые в Испании по объёмам рыбы и морепродуктов, которые они принимают. (не уверен, что смогу найти ссылку)

А хотя нашёл: https://www.elespanol.com/quincemil/articulos/economia/la-lonja-de-a-coruna-la-primera-de-espana-en-venta-de-pescado-fresco-y-marisco",0
"Если вас заинтересовало получение до 20% еженедельно, пишите мне в личные сообщения.",1
"Ищy людeй b komahдy. 3apaбotok ot 1000 дo 5000 дoллapob b heдeлю. Paбota дba чaca b дehь, иcпoль3yя teлeфoh, плahшet или komпьюtep. Oбyчehиe пpeдoctabляetcя, bcemy hayчиm. Пpибыль c пepboгo дhя oбyчehия. Гotobы haчatь - пишиte b личhыe cooбщehия.",1
"Ищем партнеров для сотрудничества в удаленном режиме. Возможен заработок от 1000 долларов в неделю. Потребуется работать полтора часа в день. Поддержка на всех этапах, включая первую прибыль. Если заинтересовались, пишите.",1
"Отличные новости - мы приглашаем людей присоединиться к нашей команде!

- Оплата от 300$ в день
- Гибкий график работы 2-3 часа в день

Свяжитесь со мной в личных сообщениях, если заинтересованы.",1
"Eсли bы 3аинтepeсовaны b полyчeнии до 20% eжehедельного дoходa, напишиte mнe в личные сooбщеhия.",1
"Для полного счастья не хватает схемы при которой вы платите аванс, потом приходите на сделку, а квартира закрыта, ключи взять не у кого, и вообще там живут другие люди.",0
"Продам коляску yoyo babyzen в идеальном состоянии, б/у 2 путешествия. Продаётся в комплекте с бампером для рук, с подножкой, с сеткой антимоскитной, антидождь, тёплый чехол, чехол для коляски.
Всё вместе с хорошей скидкой. Стартовая сумма 400 евро за все.
Пишите мне в личку по возникшим вопросам 🤗",0
"Работа онлайн, требуется работать 2-3 часа в день. Возможный доход - 270 долларов в день. Пишите в личные сообщения плюсик.",1
"Предлагаю возможность заработать дополнительный доход в партнерстве. Работа займет 2-3 часа в день, количество мест ограничено. Возможность заработать от 15% в неделю. Для подробностей пишите мне в личные сообщения.",1
"Ищem людeй, kotopыe 3aиhtepecobahы b bo3moжhoctи 3apaбotka дoпoлhиteльhoгo дoxoдa ha yдaлehhoй paбote. Bo3moжha чactичhaя 3ahяtoctь, bo3pact ot 20 лet. Пoдpoбhoctи b личhыx cooбщehияx.",1
"Пpиbет! Извиhитe за бeспоkoйctbо. Сейчас я ищy людей для кoмaнды, рабоtaющeй b нobом kриптовaлютhoм напраbлehии. Зaиhтepеcoваh? Xotитe 3apабaтывatь ot 250$ в дeнь c минимaльhыmи усилиями? Еctь bопpocы? Hапишитe ""+""",1
Не уверен трафико не трафико,0
"Замена загран.паспорта

""Cedula de inscripción"" - это документ, выдаваемый иностранным гражданам, которые не могут получить документы из другой страны и хотят быть официально зарегистрированными в Испании. Этот документ имеет следующие цели:

Юридическая идентификация: ""Cedula de inscripción"" служит для юридической идентификации иностранных граждан в Испании. Он подтверждает их легальное пребывание и статус в стране.

Доступ к государственным услугам: Обладая ""Cedula de inscripción"", иностранные граждане имеют право на доступ к различным государственным услугам, таким как здравоохранение, образование и социальная помощь.

Работа и налогообложение: ""Cedula de inscripción"" также необходима для трудоустройства иностранных граждан в Испании. Она позволяет им получить разрешение на работу и уплачивать налоги в соответствии с местными законами.

Путешествия и свобода передвижения: ""Cedula de inscripción"" может служить документом, подтверждающим легальное пребывание иностранного гражданина в Испании при путешествии внутри страны или за ее пределами.

Вы можете получить Cedula de inscripción в Испании, обратившись в Департамент по делам иностранцев (Oficina de Extranjería) или в полицейский участок по месту вашей испанской регистрации.

Основные требования для получения Cedula de inscripción в Центральном реестре иностранцев в Испании включают:

- Не быть гражданином одного из государств Европейского союза, Европейской экономической зоны или Швейцарии.
- Не иметь судимости в Испании и предыдущих странах проживания в соответствии с испанским законодательством.
- Не иметь запрета на въезд в Испанию и в другие страны, с которыми у Испании подписаны соответствующие соглашения.
- Не иметь депортации в прошлом.
- Иметь документальное подтверждение невозможности быть документированным в другой стране, выданное консульским учреждением, относящимся к вам.
- При необходимости иметь документы, доказывающие возможность находиться на территории Испании по причинам гуманитарного характера или публичного интереса.

Для оформления Cedula de inscripción вам потребуется предоставить следующие документы:
- Заявление на официальном бланке формы EX-16 в двойном экземпляре, заполненное и подписанное лично черными чернилами или с помощью оргтехники.
- Документы, которые могут удостоверить вашу личность, происхождение и национальность.
- Документы, подтверждающие возможность находиться на территории Испании по причинам гуманитарного характера или публичного интереса.
- Нотариальное свидетельство, удостоверяющее, что вы обращались в дипломатические и консульские учреждения, но не были приняты.
- Если у вас нет нотариального свидетельства, вы должны предоставить копию заявления на вид на жительство по исключительным обстоятельствам.
- Три цветных фотографии вас (недавно сделанные, на белом фоне, размер как на DNI).",0
